"LOCATION","Country","SEX","Sex","AGE","Age","TIME","Time","Value","Flag Codes","Flags"
"DEU","Germany","T","Total","TOTD20-64","Total dependency ratio ((<20 & 65+) / 20-64)","1997","1997",0.594286923653299,,
"DEU","Germany","T","Total","TOTD20-64","Total dependency ratio ((<20 & 65+) / 20-64)","1998","1998",0.596008542915413,,
"DEU","Germany","T","Total","TOTD20-64","Total dependency ratio ((<20 & 65+) / 20-64)","1999","1999",0.599333927117575,,
"DEU","Germany","T","Total","TOTD20-64","Total dependency ratio ((<20 & 65+) / 20-64)","2000","2000",0.604785202124384,,
"DEU","Germany","T","Total","TOTD20-64","Total dependency ratio ((<20 & 65+) / 20-64)","2001","2001",0.610111288997991,,
"DEU","Germany","T","Total","TOTD20-64","Total dependency ratio ((<20 & 65+) / 20-64)","2002","2002",0.615458174555707,,
"DEU","Germany","T","Total","TOTD20-64","Total dependency ratio ((<20 & 65+) / 20-64)","2003","2003",0.621875679309085,,
"DEU","Germany","T","Total","TOTD20-64","Total dependency ratio ((<20 & 65+) / 20-64)","2004","2004",0.630945712805418,,
"DEU","Germany","T","Total","TOTD20-64","Total dependency ratio ((<20 & 65+) / 20-64)","2005","2005",0.641131264976025,,
"DEU","Germany","T","Total","TOTD20-64","Total dependency ratio ((<20 & 65+) / 20-64)","2006","2006",0.649274763307952,,
"DEU","Germany","T","Total","TOTD20-64","Total dependency ratio ((<20 & 65+) / 20-64)","2007","2007",0.652162124275704,,
"DEU","Germany","T","Total","TOTD20-64","Total dependency ratio ((<20 & 65+) / 20-64)","2008","2008",0.651632065408012,,
"DEU","Germany","T","Total","TOTD20-64","Total dependency ratio ((<20 & 65+) / 20-64)","2009","2009",0.650999472602174,,
"DEU","Germany","T","Total","TOTD20-64","Total dependency ratio ((<20 & 65+) / 20-64)","2010","2010",0.645634125846465,,
"DEU","Germany","T","Total","TOTD20-64","Total dependency ratio ((<20 & 65+) / 20-64)","2011","2011",0.644696992653166,,
"DEU","Germany","T","Total","TOTD20-64","Total dependency ratio ((<20 & 65+) / 20-64)","2012","2012",0.641157434569863,,
"DEU","Germany","T","Total","TOTD20-64","Total dependency ratio ((<20 & 65+) / 20-64)","2013","2013",0.640483609597488,,
"DEU","Germany","T","Total","TOTD20-64","Total dependency ratio ((<20 & 65+) / 20-64)","2014","2014",0.642862895569235,,
"DEU","Germany","T","Total","TOTD20-64","Total dependency ratio ((<20 & 65+) / 20-64)","2015","2015",0.647576282177781,,
"DEU","Germany","T","Total","TOTD20-64","Total dependency ratio ((<20 & 65+) / 20-64)","2016","2016",0.653671875593027,,
"DEU","Germany","T","Total","TOTD20-64","Total dependency ratio ((<20 & 65+) / 20-64)","2017","2017",0.659432201834271,,
"DEU","Germany","T","Total","TOTD20-64","Total dependency ratio ((<20 & 65+) / 20-64)","2018","2018",0.663577050556189,,
"DEU","Germany","T","Total","TOTD20-64","Total dependency ratio ((<20 & 65+) / 20-64)","2019","2019",0.668752476103337,,
"DEU","Germany","T","Total","TOTD20-64","Total dependency ratio ((<20 & 65+) / 20-64)","2020","2020",0.675037381281009,,
"DEU","Germany","T","Total","15-64_SHARE","Share of 15 to 64 - working age","1990","1990",68.9790232612794,,
"DEU","Germany","T","Total","15-64_SHARE","Share of 15 to 64 - working age","1991","1991",68.7671008566374,,
"DEU","Germany","T","Total","15-64_SHARE","Share of 15 to 64 - working age","1992","1992",68.6507236172245,,
"DEU","Germany","T","Total","15-64_SHARE","Share of 15 to 64 - working age","1993","1993",68.5261580459096,,
"DEU","Germany","T","Total","15-64_SHARE","Share of 15 to 64 - working age","1994","1994",68.3784822938324,,
"DEU","Germany","T","Total","15-64_SHARE","Share of 15 to 64 - working age","1995","1995",68.2858255448471,,
"DEU","Germany","T","Total","15-64_SHARE","Share of 15 to 64 - working age","1996","1996",68.2505820618522,,
"DEU","Germany","T","Total","15-64_SHARE","Share of 15 to 64 - working age","1997","1997",68.2397788011243,,
"DEU","Germany","T","Total","15-64_SHARE","Share of 15 to 64 - working age","1998","1998",68.2424714643207,,
"DEU","Germany","T","Total","15-64_SHARE","Share of 15 to 64 - working age","1999","1999",68.1512745339865,,
"DEU","Germany","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2000","2000",67.9366540211934,,
"DEU","Germany","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2001","2001",67.7256419149666,,
"DEU","Germany","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2002","2002",67.5476166112042,,
"DEU","Germany","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2003","2003",67.3610937529817,,
"DEU","Germany","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2004","2004",67.0887793907499,,
"DEU","Germany","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2005","2005",66.768258261447,,
"DEU","Germany","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2006","2006",66.4584975363164,,
"DEU","Germany","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2007","2007",66.2431331450579,,
"DEU","Germany","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2008","2008",66.1012713211141,,
"DEU","Germany","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2009","2009",65.9396106395439,,
"DEU","Germany","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2010","2010",65.9379069912817,,
"DEU","Germany","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2011","2011",65.8445923518811,,
"DEU","Germany","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2012","2012",65.9471971105401,,
"DEU","Germany","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2013","2013",65.9663400131972,,
"DEU","Germany","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2014","2014",65.8749301315056,,
"DEU","Germany","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2015","2015",65.74913723924,,
"DEU","Germany","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2016","2016",65.5491857433664,,
"DEU","Germany","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2017","2017",65.2541575426159,,
"DEU","Germany","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2018","2018",64.9868703979992,,
"DEU","Germany","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2019","2019",64.7044205599228,,
"DEU","Germany","T","Total","15-64_SHARE","Share of 15 to 64 - working age","2020","2020",64.3874714448047,,
"DEU","Germany","M","Men","15-64_SHARE","Share of 15 to 64 - working age","1990","1990",72.4474741613741,,
"DEU","Germany","M","Men","15-64_SHARE","Share of 15 to 64 - working age","1991","1991",72.243863859472,,
"DEU","Germany","M","Men","15-64_SHARE","Share of 15 to 64 - working age","1992","1992",72.1162721096173,,
"DEU","Germany","M","Men","15-64_SHARE","Share of 15 to 64 - working age","1993","1993",71.9321460377749,,
"DEU","Germany","M","Men","15-64_SHARE","Share of 15 to 64 - working age","1994","1994",71.6859863990263,,
"DEU","Germany","M","Men","15-64_SHARE","Share of 15 to 64 - working age","1995","1995",71.4994504829383,,
"DEU","Germany","M","Men","15-64_SHARE","Share of 15 to 64 - working age","1996","1996",71.3699395876122,,
"DEU","Germany","M","Men","15-64_SHARE","Share of 15 to 64 - working age","1997","1997",71.2577664434008,,
"DEU","Germany","M","Men","15-64_SHARE","Share of 15 to 64 - working age","1998","1998",71.1624571596679,,
"DEU","Germany","M","Men","15-64_SHARE","Share of 15 to 64 - working age","1999","1999",70.9755596752783,,
"DEU","Germany","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2000","2000",70.6678053466368,,
"DEU","Germany","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2001","2001",70.3705203029371,,
"DEU","Germany","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2002","2002",70.1094029867741,,
"DEU","Germany","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2003","2003",69.8442024810132,,
"DEU","Germany","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2004","2004",69.5005154650288,,
"DEU","Germany","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2005","2005",69.1152644800112,,
"DEU","Germany","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2006","2006",68.745754647678,,
"DEU","Germany","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2007","2007",68.4701851290657,,
"DEU","Germany","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2008","2008",68.2673488164816,,
"DEU","Germany","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2009","2009",68.0494678799405,,
"DEU","Germany","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2010","2010",68.0024152774828,,
"DEU","Germany","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2011","2011",67.8199280393981,,
"DEU","Germany","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2012","2012",67.8979849644811,,
"DEU","Germany","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2013","2013",67.8911017394686,,
"DEU","Germany","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2014","2014",67.783843627504,,
"DEU","Germany","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2015","2015",67.6831391029051,,
"DEU","Germany","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2016","2016",67.4965755358562,,
"DEU","Germany","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2017","2017",67.1765291342547,,
"DEU","Germany","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2018","2018",66.8892491587975,,
"DEU","Germany","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2019","2019",66.5868017451183,,
"DEU","Germany","M","Men","15-64_SHARE","Share of 15 to 64 - working age","2020","2020",66.2479738103372,,
"DEU","Germany","T","Total","POP_GR","Annual growth rate of total population","1990","1990",0.865700170679122,,
"DEU","Germany","T","Total","POP_GR","Annual growth rate of total population","1991","1991",0.731266289035365,,
"DEU","Germany","T","Total","POP_GR","Annual growth rate of total population","1992","1992",0.76324237709645,,
"DEU","Germany","T","Total","POP_GR","Annual growth rate of total population","1993","1993",0.659559233043522,,
"DEU","Germany","T","Total","POP_GR","Annual growth rate of total population","1994","1994",0.347450245678811,,
"DEU","Germany","T","Total","POP_GR","Annual growth rate of total population","1995","1995",0.29433308972164,,
"DEU","Germany","T","Total","POP_GR","Annual growth rate of total population","1996","1996",0.289904094914318,,
"DEU","Germany","T","Total","POP_GR","Annual growth rate of total population","1997","1997",0.146421587083971,,
"DEU","Germany","T","Total","POP_GR","Annual growth rate of total population","1998","1998",0.0151423588350184,,
"DEU","Germany","T","Total","POP_GR","Annual growth rate of total population","1999","1999",0.0646530313521862,,
"DEU","Germany","T","Total","POP_GR","Annual growth rate of total population","2000","2000",0.135514824237487,,
"DEU","Germany","T","Total","POP_GR","Annual growth rate of total population","2001","2001",0.168376684911762,,
"DEU","Germany","T","Total","POP_GR","Annual growth rate of total population","2002","2002",0.168266089273717,,
"DEU","Germany","T","Total","POP_GR","Annual growth rate of total population","2003","2003",0.0553798455258481,,
"DEU","Germany","T","Total","POP_GR","Annual growth rate of total population","2004","2004",-0.0216964669483883,,
"DEU","Germany","T","Total","POP_GR","Annual growth rate of total population","2005","2005",-0.05677304746744,,
"DEU","Germany","T","Total","POP_GR","Annual growth rate of total population","2006","2006",-0.112737544258981,,
"DEU","Germany","T","Total","POP_GR","Annual growth rate of total population","2007","2007",-0.133623145946074,,
"DEU","Germany","T","Total","POP_GR","Annual growth rate of total population","2008","2008",-0.189963400963356,,
"DEU","Germany","T","Total","POP_GR","Annual growth rate of total population","2009","2009",-0.253061447485563,,
"DEU","Germany","T","Total","POP_GR","Annual growth rate of total population","2010","2010",-0.153075051316014,,
"DEU","Germany","T","Total","POP_GR","Annual growth rate of total population","2011","2011",-1.83664866093785,,
"DEU","Germany","T","Total","POP_GR","Annual growth rate of total population","2012","2012",0.18791035279099,,
"DEU","Germany","T","Total","POP_GR","Annual growth rate of total population","2013","2013",0.273269185945321,,
"DEU","Germany","T","Total","POP_GR","Annual growth rate of total population","2014","2014",0.417741301587359,,
"DEU","Germany","T","Total","POP_GR","Annual growth rate of total population","2015","2015",0.869463209302208,,
"DEU","Germany","T","Total","POP_GR","Annual growth rate of total population","2016","2016",0.810489033894026,,
"DEU","Germany","T","Total","POP_GR","Annual growth rate of total population","2017","2017",0.374421352213962,,
"DEU","Germany","T","Total","POP_GR","Annual growth rate of total population","2018","2018",0.300988422033222,,
"DEU","Germany","T","Total","POP_GR","Annual growth rate of total population","2019","2019",0.225762283328156,,
"DEU","Germany","T","Total","POP_GR","Annual growth rate of total population","2020","2020",0.0817349648330006,,
"DEU","Germany","M","Men","POP_GR","Annual growth rate of total population","1990","1990",1.10070973455406,,
"DEU","Germany","M","Men","POP_GR","Annual growth rate of total population","1991","1991",0.952048854790287,,
"DEU","Germany","M","Men","POP_GR","Annual growth rate of total population","1992","1992",1.03453511203895,,
"DEU","Germany","M","Men","POP_GR","Annual growth rate of total population","1993","1993",0.869448524841301,,
"DEU","Germany","M","Men","POP_GR","Annual growth rate of total population","1994","1994",0.437566955988517,,
"DEU","Germany","M","Men","POP_GR","Annual growth rate of total population","1995","1995",0.386958880645045,,
"DEU","Germany","M","Men","POP_GR","Annual growth rate of total population","1996","1996",0.389939420997516,,
"DEU","Germany","M","Men","POP_GR","Annual growth rate of total population","1997","1997",0.20993319801397,,
"DEU","Germany","M","Men","POP_GR","Annual growth rate of total population","1998","1998",0.0616832510397994,,
"DEU","Germany","M","Men","POP_GR","Annual growth rate of total population","1999","1999",0.123085443453737,,
"DEU","Germany","M","Men","POP_GR","Annual growth rate of total population","2000","2000",0.19024925499026,,
"DEU","Germany","M","Men","POP_GR","Annual growth rate of total population","2001","2001",0.229184017716433,,
"DEU","Germany","M","Men","POP_GR","Annual growth rate of total population","2002","2002",0.234155344156162,,
"DEU","Germany","M","Men","POP_GR","Annual growth rate of total population","2003","2003",0.100901079160026,,
"DEU","Germany","M","Men","POP_GR","Annual growth rate of total population","2004","2004",0.0108375495192743,,
"DEU","Germany","M","Men","POP_GR","Annual growth rate of total population","2005","2005",-0.0199009669798329,,
"DEU","Germany","M","Men","POP_GR","Annual growth rate of total population","2006","2006",-0.0650064074487012,,
"DEU","Germany","M","Men","POP_GR","Annual growth rate of total population","2007","2007",-0.0814299125379298,,
"DEU","Germany","M","Men","POP_GR","Annual growth rate of total population","2008","2008",-0.145068978940512,,
"DEU","Germany","M","Men","POP_GR","Annual growth rate of total population","2009","2009",-0.212129044497583,,
"DEU","Germany","M","Men","POP_GR","Annual growth rate of total population","2010","2010",-0.0894954327860329,,
"DEU","Germany","M","Men","POP_GR","Annual growth rate of total population","2011","2011",-2.32060813970353,,
"DEU","Germany","M","Men","POP_GR","Annual growth rate of total population","2012","2012",0.327205026608413,,
"DEU","Germany","M","Men","POP_GR","Annual growth rate of total population","2013","2013",0.415944746202061,,
"DEU","Germany","M","Men","POP_GR","Annual growth rate of total population","2014","2014",0.575738650255454,,
"DEU","Germany","M","Men","POP_GR","Annual growth rate of total population","2015","2015",1.20566236737895,,
"DEU","Germany","M","Men","POP_GR","Annual growth rate of total population","2016","2016",1.07239639584924,,
"DEU","Germany","M","Men","POP_GR","Annual growth rate of total population","2017","2017",0.405653177639954,,
"DEU","Germany","M","Men","POP_GR","Annual growth rate of total population","2018","2018",0.330615336280852,,
"DEU","Germany","M","Men","POP_GR","Annual growth rate of total population","2019","2019",0.237168273302808,,
"DEU","Germany","M","Men","POP_GR","Annual growth rate of total population","2020","2020",0.0729693478497761,,
"DEU","Germany","W","Women","POP_GR","Annual growth rate of total population","1990","1990",0.647803733296476,,
"DEU","Germany","W","Women","POP_GR","Annual growth rate of total population","1991","1991",0.525639700203549,,
"DEU","Germany","W","Women","POP_GR","Annual growth rate of total population","1992","1992",0.509501199655827,,
"DEU","Germany","W","Women","POP_GR","Annual growth rate of total population","1993","1993",0.462223470153104,,
"DEU","Germany","W","Women","POP_GR","Annual growth rate of total population","1994","1994",0.262379996112303,,
"DEU","Germany","W","Women","POP_GR","Annual growth rate of total population","1995","1995",0.206741485415175,,
"DEU","Germany","W","Women","POP_GR","Annual growth rate of total population","1996","1996",0.195135530573808,,
"DEU","Germany","W","Women","POP_GR","Annual growth rate of total population","1997","1997",0.0861368192201395,,
